"Mean Difference","Solman_Sim Mean","Chisholm_Model Mean","t-value","p-value","df","conf. low","conf. high","method","alternative"
-0.73,4.42,5.15,-43.62,"$<$ 0.001",222864.51,-0.76,-0.69,"Welch Two Sample t-test","two.sided"
