"Mean Difference","Solman_Sim Mean","Chisholm_Model Mean","t-value","p-value","df","conf. low","conf. high","method","alternative"
-0.65,4.64,5.29,-44.3,"$<$ 0.001",269094.83,-0.68,-0.62,"Welch Two Sample t-test","two.sided"
