"Mean Difference","Solman_Sim Mean","Chisholm_Model Mean","t-value","p-value","df","conf. low","conf. high","method","alternative"
-0.2,8.13,8.33,-21.7,"$<$ 0.001",1003670.72,-0.22,-0.18,"Welch Two Sample t-test","two.sided"
