"Mean Difference","Solman_Sim Mean","Chisholm_Model Mean","t-value","p-value","df","conf. low","conf. high","method","alternative"
-0.63,5.43,6.05,-49.26,"$<$ 0.001",402442.8,-0.65,-0.6,"Welch Two Sample t-test","two.sided"
