"Mean Difference","Solman_Sim Mean","Chisholm_Model Mean","t-value","p-value","df","conf. low","conf. high","method","alternative"
-0.41,6.85,7.26,-40.28,"$<$ 0.001",698073.41,-0.43,-0.39,"Welch Two Sample t-test","two.sided"
