"Mean Difference","Solman_Sim Mean","Chisholm_Model Mean","t-value","p-value","df","conf. low","conf. high","method","alternative"
-0.7,4.44,5.14,-43.35,"$<$ 0.001",229948.92,-0.74,-0.67,"Welch Two Sample t-test","two.sided"
