"Mean Difference","Solman_Sim Mean","Chisholm_Model Mean","t-value","p-value","df","conf. low","conf. high","method","alternative"
-0.54,5.76,6.3,-46.55,"$<$ 0.001",474216.81,-0.56,-0.52,"Welch Two Sample t-test","two.sided"
