"Mean Difference","Solman_Sim Mean","Chisholm_Model Mean","t-value","p-value","df","conf. low","conf. high","method","alternative"
-0.63,4.75,5.38,-44.65,"$<$ 0.001",290483.37,-0.66,-0.6,"Welch Two Sample t-test","two.sided"
