"Mean Difference","Solman_Sim Mean","Chisholm_Model Mean","t-value","p-value","df","conf. low","conf. high","method","alternative"
-0.32,7.39,7.71,-32.92,"$<$ 0.001",823723.43,-0.34,-0.3,"Welch Two Sample t-test","two.sided"
