"","X1","R-Squared","AIC Score","BIC Score","ID","Model"
"609",3,NA,NA,NA,190,"Buchanan"
"610",4,0.995675749943318,-1.09847775683823,-1.93143987992601,190,"Quadratic"
"611",5,0.997384275497095,-2.11466343091185,-3.15586608477158,190,"Polynomial"
"612",6,0.930939204780473,13.5260131156825,12.9012915233667,190,"Linear"
"613",1,0.0541416557825479,32.5935298630823,31.5523272092226,191,"Gompertz"
"614",2,NA,NA,NA,191,"Baranyi"
"615",3,NA,NA,NA,191,"Buchanan"
"616",4,0.962217029605093,11.2721238618472,10.4391617387594,191,"Quadratic"
"617",5,0.977894916812983,10.0558185103264,9.01461585646669,191,"Polynomial"
"618",6,0.953038778788544,10.5769060503161,9.95218445800025,191,"Linear"
"619",1,0.15771448574029,26.2302107118314,24.2774002740019,192,"Gompertz"
"620",2,NA,NA,NA,192,"Baranyi"
"621",3,NA,NA,NA,192,"Buchanan"
"622",4,0.996249348592274,-2.84073685671891,-4.40298520698251,192,"Quadratic"
"623",5,0.999999359674645,-44.2180552421747,-46.1708656800042,192,"Polynomial"
"624",6,0.925215094910197,10.1226957801776,8.95100951747992,192,"Linear"
"625",1,0.0971704180432453,35.0317392082554,33.9905365543957,193,"Gompertz"
"626",2,NA,NA,NA,193,"Baranyi"
"627",3,NA,NA,NA,193,"Buchanan"
"628",4,0.967347143676599,13.1141303504301,12.2811682273423,193,"Quadratic"
"629",5,0.982483149499422,11.377516160818,10.3363135069583,193,"Polynomial"
"630",6,0.870183930175269,19.3952479470901,18.7705263547742,193,"Linear"
"631",1,0.511436740024782,31.024766733361,29.9835640795013,194,"Gompertz"
"632",2,NA,NA,NA,194,"Baranyi"
"633",3,NA,NA,NA,194,"Buchanan"
"634",4,0.987724592902455,6.92153999168605,6.08857786859827,194,"Quadratic"
"635",5,0.997143772771528,0.172962582899281,-0.868240070960445,194,"Polynomial"
"636",6,0.931587846045598,15.2292559536982,14.6045343613823,194,"Linear"
"637",1,0.033798688189938,34.6498224732451,34.3793732185217,195,"Gompertz"
"638",2,NA,NA,NA,195,"Baranyi"
"639",3,NA,NA,NA,195,"Buchanan"
"640",4,0.998133032264183,-11.0935739137045,-11.3099333174832,195,"Quadratic"
"641",5,0.999324942804899,-16.2144880030086,-16.484937257732,195,"Polynomial"
"642",6,0.992699835393752,-3.54850471858455,-3.71077427141861,195,"Linear"
"643",1,0.123721306762478,39.1483038149621,38.8778545602387,196,"Gompertz"
"644",2,NA,NA,NA,196,"Baranyi"
"645",3,NA,NA,NA,196,"Buchanan"
