"m0_true","K_true","theta_true","area","sim_1","sim_2","sim_3","sim_4","sim_5","sim_6","sim_7","sim_8","sim_9","sim_10","sim_11","sim_12","sim_13","sim_14","sim_15","sim_16","sim_17","sim_18","sim_19","sim_20","sim_21","sim_22","sim_23","sim_24","sim_25","sim_26","sim_27","sim_28","sim_29","sim_30","sim_31","sim_32","sim_33","sim_34","sim_35","sim_36","sim_37","sim_38","sim_39","sim_40","sim_41","sim_42","sim_43","sim_44","sim_45","sim_46","sim_47","sim_48","sim_49","sim_50","sim_51","sim_52","sim_53","sim_54","sim_55","sim_56","sim_57","sim_58","sim_59","sim_60","sim_61","sim_62","sim_63","sim_64","sim_65","sim_66","sim_67","sim_68","sim_69","sim_70","sim_71","sim_72","sim_73","sim_74","sim_75","sim_76","sim_77","sim_78","sim_79","sim_80","sim_81","sim_82","sim_83","sim_84","sim_85","sim_86","sim_87","sim_88","sim_89","sim_90","sim_91","sim_92","sim_93","sim_94","sim_95","sim_96","sim_97","sim_98","sim_99","sim_100","species","st_error"
0.3,20,8.00028001120045,2420,31,33,35,32,30,32,33,32,31,33,35,32,35,33,29,30,28,29,32,33,36,34,25,33,32,28,33,37,36,29,27,31,28,36,30,32,26,30,32,34,31,29,32,32,30,31,32,31,27,32,31,32,33,32,29,33,32,34,34,30,40,37,31,32,34,25,30,38,28,31,34,33,28,36,35,34,29,31,37,32,32,34,37,30,29,31,33,35,31,35,34,30,30,28,33,27,29,31,36,33,31.8787878787879,0.289040068963179
0.3,20,8.00028001120045,2880,32,28,37,31,35,32,32,32,37,34,38,33,28,30,29,29,30,32,34,33,33,39,28,28,34,32,35,28,40,39,35,32,31,32,33,34,34,31,33,32,31,32,29,29,28,31,31,33,26,32,33,35,28,32,36,32,34,33,34,33,35,41,33,36,34,32,32,37,34,32,34,33,29,35,36,40,35,30,36,33,31,36,35,33,32,30,36,36,37,36,34,32,29,35,36,30,33,32,32,36,33,0.299797224124343
0.3,20,8.00028001120045,3380,37,31,34,35,35,33,31,38,31,33,44,28,34,31,29,35,27,32,39,29,34,37,30,32,37,31,37,34,36,38,33,24,37,32,36,34,27,31,29,32,27,31,30,33,34,31,29,35,32,33,32,33,29,30,32,34,34,34,34,29,39,39,31,35,30,32,36,31,32,36,34,39,29,36,41,37,33,28,42,33,34,42,34,33,29,30,32,30,33,32,39,35,35,33,35,27,33,35,36,34,33.2323232323232,0.360897516883817
0.3,20,8.00028001120045,3920,32,32,41,33,27,35,35,35,31,38,38,31,35,29,31,35,28,31,40,31,36,41,30,29,34,35,33,33,39,37,38,33,31,30,33,34,32,31,34,40,30,29,29,32,35,30,29,32,27,32,28,36,30,40,32,37,32,34,37,39,42,41,28,34,36,29,29,37,37,30,32,39,30,34,33,36,34,32,40,35,41,44,39,36,31,30,37,41,37,39,36,32,32,36,37,31,32,30,30,43,34.0505050505051,0.40492070665674
0.3,20,8.00028001120045,4500,39,32,37,32,37,37,36,41,34,31,38,34,32,33,30,33,29,29,38,36,37,41,33,35,41,36,36,32,40,37,31,35,32,35,33,38,33,31,34,36,32,30,33,26,31,32,31,34,30,32,33,37,32,36,30,40,39,38,35,32,44,43,33,42,38,30,35,36,32,42,38,37,34,35,37,34,34,32,40,31,33,37,38,35,35,32,33,35,37,39,36,29,36,35,36,32,32,34,37,37,34.7777777777778,0.346837036401448
0.3,20,8.00028001120045,5120,37,31,38,36,37,34,35,40,35,39,45,33,30,33,34,35,30,32,35,34,35,41,32,33,40,34,39,37,40,36,37,31,33,34,33,33,38,31,32,38,35,31,35,34,33,33,34,34,33,33,35,37,28,40,35,40,37,42,41,34,40,42,33,39,41,29,34,42,33,35,40,34,31,37,39,45,42,31,40,33,35,41,42,39,36,30,35,37,34,43,38,31,35,32,37,27,33,36,37,41,35.7171717171717,0.384464439693274
0.3,20,8.00028001120045,5780,39,32,39,32,38,38,32,41,36,38,44,32,37,33,29,35,30,36,38,35,40,40,32,32,42,29,35,31,47,41,38,36,32,37,37,35,33,37,34,37,34,28,37,36,35,30,34,34,32,35,36,38,30,38,38,37,32,39,34,34,44,42,37,39,41,32,39,43,36,38,37,38,29,37,38,42,34,31,37,37,39,43,36,34,40,30,37,41,33,42,38,34,39,37,38,29,31,30,37,37,36.030303030303,0.393844239495025
0.3,20,8.00028001120045,6480,35,34,40,36,37,37,34,37,36,37,43,38,36,34,30,37,34,32,41,36,35,37,35,31,40,36,44,35,43,47,38,38,35,32,31,37,33,32,32,40,33,34,35,35,33,32,33,39,29,36,38,38,33,38,32,36,31,36,37,39,41,42,34,40,40,34,31,39,36,34,39,37,31,40,40,36,37,29,42,35,38,43,34,34,35,36,36,41,33,39,42,37,38,39,38,31,35,35,36,41,36.3131313131313,0.355666925643639
0.3,20,8.00028001120045,7220,39,31,41,36,33,36,37,44,37,39,43,35,39,36,32,41,34,33,41,35,40,38,34,30,44,39,36,34,40,41,37,35,34,37,39,35,35,37,38,40,33,28,33,31,37,38,38,38,30,36,43,40,31,38,34,38,34,37,35,36,40,41,33,38,39,32,40,38,39,37,38,38,37,40,42,42,45,32,45,36,43,46,40,37,32,31,38,35,39,42,37,38,39,37,35,31,40,37,40,35,37.1515151515151,0.371462878969357
0.3,20,8.00028001120045,8000,41,37,46,39,38,38,31,33,38,40,44,33,31,37,34,38,33,33,37,41,39,38,32,35,44,38,36,38,47,41,37,34,36,37,32,36,38,36,37,41,34,33,36,35,32,33,32,37,27,36,46,41,36,38,35,42,39,39,42,37,43,41,38,37,42,33,37,41,35,41,41,42,36,44,36,39,35,32,43,32,40,46,39,36,37,34,37,43,39,42,43,34,35,41,41,31,35,35,40,43,37.5959595959596,0.398647267353143
