"","R-Squared","AIC Score","BIC Score","ID","Model"
"1",NA,NA,NA,206,"Gompertz"
"2",0.992009943306563,11.1080090669359,9.15519862910643,206,"Baranyi"
"3",NA,NA,NA,206,"Buchanan"
"4",0.956868449179387,17.5382936249358,15.9760452746722,206,"Quadratic"
"5",0.989551491109357,12.4493161821206,10.4965057442911,206,"Polynomial"
"6",0.940365089746482,17.1582255159244,15.9865392532267,206,"Linear"
