"","R-Squared","AIC Score","BIC Score","ID","Model"
"1",0.994432980555102,-17.8412111017894,-15.4166778528494,52,"Gompertz"
"2",NA,NA,NA,52,"Baranyi"
"3",NA,NA,NA,52,"Buchanan"
"4",0.838350758476993,20.5816170180281,22.5212436171801,52,"Quadratic"
"5",0.931865970357385,12.2141927461839,14.6387259951239,52,"Polynomial"
"6",0.631348916784242,28.4746787463799,29.9293986957439,52,"Linear"
