"","R-Squared","AIC Score","BIC Score","ID","Model"
"1",NA,NA,NA,97,"Gompertz"
"2",NA,NA,NA,97,"Baranyi"
"3",NA,NA,NA,97,"Buchanan"
"4",0.949239772186925,28.2826066741486,29.8741877653421,97,"Quadratic"
"5",0.987448370921976,14.9127173403179,16.9021937043097,97,"Polynomial"
"6",0.926792478940317,30.3106420209435,31.5043278393387,97,"Linear"
