"","ID","t","LogN","Model"
"1",21,NA,NA,"Gompertz"
"2",21,NA,NA,"Baranyi"
"3",21,NA,NA,"Buchanan"
"1201",21,0,-6.53680905013899,"Quadratic"
"2100",21,0.5,-6.53557585968143,"Quadratic"
"3100",21,1,-6.53434712305842,"Quadratic"
"4",21,1.5,-6.53312284026995,"Quadratic"
"5",21,2,-6.53190301131604,"Quadratic"
"6",21,2.5,-6.53068763619667,"Quadratic"
"7",21,3,-6.52947671491185,"Quadratic"
"8",21,3.5,-6.52827024746157,"Quadratic"
"9",21,4,-6.52706823384585,"Quadratic"
"10",21,4.5,-6.52587067406467,"Quadratic"
"11",21,5,-6.52467756811804,"Quadratic"
"12",21,5.5,-6.52348891600596,"Quadratic"
"13",21,6,-6.52230471772843,"Quadratic"
"14",21,6.5,-6.52112497328544,"Quadratic"
"15",21,7,-6.519949682677,"Quadratic"
"16",21,7.5,-6.51877884590311,"Quadratic"
"17",21,8,-6.51761246296377,"Quadratic"
"18",21,8.5,-6.51645053385897,"Quadratic"
"19",21,9,-6.51529305858872,"Quadratic"
"20",21,9.5,-6.51414003715303,"Quadratic"
"21",21,10,-6.51299146955188,"Quadratic"
"22",21,10.5,-6.51184735578527,"Quadratic"
"23",21,11,-6.51070769585322,"Quadratic"
"24",21,11.5,-6.50957248975571,"Quadratic"
"25",21,12,-6.50844173749275,"Quadratic"
"26",21,12.5,-6.50731543906433,"Quadratic"
"27",21,13,-6.50619359447047,"Quadratic"
"28",21,13.5,-6.50507620371115,"Quadratic"
"29",21,14,-6.50396326678638,"Quadratic"
"30",21,14.5,-6.50285478369616,"Quadratic"
"31",21,15,-6.50175075444049,"Quadratic"
"32",21,15.5,-6.50065117901936,"Quadratic"
"33",21,16,-6.49955605743279,"Quadratic"
"34",21,16.5,-6.49846538968076,"Quadratic"
"35",21,17,-6.49737917576328,"Quadratic"
"36",21,17.5,-6.49629741568034,"Quadratic"
"37",21,18,-6.49522010943195,"Quadratic"
"38",21,18.5,-6.49414725701812,"Quadratic"
"39",21,19,-6.49307885843882,"Quadratic"
"40",21,19.5,-6.49201491369408,"Quadratic"
"41",21,20,-6.49095542278389,"Quadratic"
"42",21,20.5,-6.48990038570824,"Quadratic"
"43",21,21,-6.48884980246714,"Quadratic"
"44",21,21.5,-6.48780367306059,"Quadratic"
"45",21,22,-6.48676199748859,"Quadratic"
"46",21,22.5,-6.48572477575113,"Quadratic"
"47",21,23,-6.48469200784822,"Quadratic"
"48",21,23.5,-6.48366369377986,"Quadratic"
"49",21,24,-6.48263983354605,"Quadratic"
"50",21,24.5,-6.48162042714678,"Quadratic"
"51",21,25,-6.48060547458207,"Quadratic"
"52",21,25.5,-6.4795949758519,"Quadratic"
"53",21,26,-6.47858893095628,"Quadratic"
"54",21,26.5,-6.4775873398952,"Quadratic"
"55",21,27,-6.47659020266868,"Quadratic"
"56",21,27.5,-6.4755975192767,"Quadratic"
"57",21,28,-6.47460928971927,"Quadratic"
"58",21,28.5,-6.47362551399639,"Quadratic"
"59",21,29,-6.47264619210805,"Quadratic"
"60",21,29.5,-6.47167132405427,"Quadratic"
"61",21,30,-6.47070090983503,"Quadratic"
"62",21,30.5,-6.46973494945034,"Quadratic"
"63",21,31,-6.4687734429002,"Quadratic"
"64",21,31.5,-6.4678163901846,"Quadratic"
"65",21,32,-6.46686379130355,"Quadratic"
"66",21,32.5,-6.46591564625705,"Quadratic"
"67",21,33,-6.4649719550451,"Quadratic"
"68",21,33.5,-6.4640327176677,"Quadratic"
"69",21,34,-6.46309793412484,"Quadratic"
"70",21,34.5,-6.46216760441653,"Quadratic"
"71",21,35,-6.46124172854277,"Quadratic"
"72",21,35.5,-6.46032030650356,"Quadratic"
"73",21,36,-6.45940333829889,"Quadratic"
"74",21,36.5,-6.45849082392878,"Quadratic"
"75",21,37,-6.45758276339321,"Quadratic"
"76",21,37.5,-6.45667915669219,"Quadratic"
"77",21,38,-6.45578000382571,"Quadratic"
"78",21,38.5,-6.45488530479379,"Quadratic"
"79",21,39,-6.45399505959641,"Quadratic"
"80",21,39.5,-6.45310926823358,"Quadratic"
"81",21,40,-6.4522279307053,"Quadratic"
"82",21,40.5,-6.45135104701156,"Quadratic"
"83",21,41,-6.45047861715238,"Quadratic"
"84",21,41.5,-6.44961064112774,"Quadratic"
"85",21,42,-6.44874711893765,"Quadratic"
"86",21,42.5,-6.4478880505821,"Quadratic"
"87",21,43,-6.44703343606111,"Quadratic"
"88",21,43.5,-6.44618327537466,"Quadratic"
"89",21,44,-6.44533756852276,"Quadratic"
"90",21,44.5,-6.44449631550541,"Quadratic"
"91",21,45,-6.44365951632261,"Quadratic"
"92",21,45.5,-6.44282717097435,"Quadratic"
"93",21,46,-6.44199927946064,"Quadratic"
"94",21,46.5,-6.44117584178148,"Quadratic"
"95",21,47,-6.44035685793687,"Quadratic"
"96",21,47.5,-6.4395423279268,"Quadratic"
"97",21,48,-6.43873225175128,"Quadratic"
"98",21,48.5,-6.43792662941032,"Quadratic"
"99",21,49,-6.43712546090389,"Quadratic"
"100",21,49.5,-6.43632874623202,"Quadratic"
"101",21,50,-6.43553648539469,"Quadratic"
"102",21,50.5,-6.43474867839192,"Quadratic"
"103",21,51,-6.43396532522369,"Quadratic"
"104",21,51.5,-6.43318642589,"Quadratic"
"105",21,52,-6.43241198039087,"Quadratic"
"106",21,52.5,-6.43164198872628,"Quadratic"
"107",21,53,-6.43087645089624,"Quadratic"
"108",21,53.5,-6.43011536690075,"Quadratic"
"109",21,54,-6.42935873673981,"Quadratic"
"110",21,54.5,-6.42860656041341,"Quadratic"
"111",21,55,-6.42785883792157,"Quadratic"
"112",21,55.5,-6.42711556926426,"Quadratic"
"113",21,56,-6.42637675444151,"Quadratic"
"114",21,56.5,-6.42564239345331,"Quadratic"
"115",21,57,-6.42491248629965,"Quadratic"
"116",21,57.5,-6.42418703298054,"Quadratic"
"117",21,58,-6.42346603349598,"Quadratic"
"118",21,58.5,-6.42274948784597,"Quadratic"
"119",21,59,-6.42203739603051,"Quadratic"
"120",21,59.5,-6.42132975804959,"Quadratic"
"121",21,60,-6.42062657390322,"Quadratic"
"122",21,60.5,-6.4199278435914,"Quadratic"
"123",21,61,-6.41923356711412,"Quadratic"
"124",21,61.5,-6.4185437444714,"Quadratic"
"125",21,62,-6.41785837566322,"Quadratic"
"126",21,62.5,-6.41717746068959,"Quadratic"
"127",21,63,-6.41650099955051,"Quadratic"
"128",21,63.5,-6.41582899224597,"Quadratic"
"129",21,64,-6.41516143877598,"Quadratic"
"130",21,64.5,-6.41449833914054,"Quadratic"
"131",21,65,-6.41383969333965,"Quadratic"
"132",21,65.5,-6.41318550137331,"Quadratic"
"133",21,66,-6.41253576324151,"Quadratic"
"134",21,66.5,-6.41189047894427,"Quadratic"
"135",21,67,-6.41124964848157,"Quadratic"
"136",21,67.5,-6.41061327185341,"Quadratic"
"137",21,68,-6.40998134905981,"Quadratic"
"138",21,68.5,-6.40935388010075,"Quadratic"
"139",21,69,-6.40873086497624,"Quadratic"
"140",21,69.5,-6.40811230368628,"Quadratic"
"141",21,70,-6.40749819623087,"Quadratic"
"142",21,70.5,-6.40688854261001,"Quadratic"
"143",21,71,-6.40628334282369,"Quadratic"
"144",21,71.5,-6.40568259687192,"Quadratic"
"145",21,72,-6.4050863047547,"Quadratic"
"146",21,72.5,-6.40449446647202,"Quadratic"
"147",21,73,-6.4039070820239,"Quadratic"
"148",21,73.5,-6.40332415141032,"Quadratic"
"149",21,74,-6.40274567463129,"Quadratic"
"150",21,74.5,-6.40217165168681,"Quadratic"
"151",21,75,-6.40160208257687,"Quadratic"
"152",21,75.5,-6.40103696730148,"Quadratic"
"153",21,76,-6.40047630586064,"Quadratic"
"154",21,76.5,-6.39992009825435,"Quadratic"
"155",21,77,-6.39936834448261,"Quadratic"
"156",21,77.5,-6.39882104454541,"Quadratic"
"157",21,78,-6.39827819844276,"Quadratic"
"158",21,78.5,-6.39773980617466,"Quadratic"
"159",21,79,-6.39720586774111,"Quadratic"
"160",21,79.5,-6.39667638314211,"Quadratic"
"161",21,80,-6.39615135237765,"Quadratic"
"162",21,80.5,-6.39563077544774,"Quadratic"
"163",21,81,-6.39511465235238,"Quadratic"
"164",21,81.5,-6.39460298309157,"Quadratic"
"165",21,82,-6.3940957676653,"Quadratic"
"166",21,82.5,-6.39359300607358,"Quadratic"
"167",21,83,-6.39309469831641,"Quadratic"
"168",21,83.5,-6.39260084439379,"Quadratic"
"169",21,84,-6.39211144430572,"Quadratic"
"170",21,84.5,-6.39162649805219,"Quadratic"
"171",21,85,-6.39114600563321,"Quadratic"
"172",21,85.5,-6.39066996704878,"Quadratic"
"173",21,86,-6.3901983822989,"Quadratic"
"174",21,86.5,-6.38973125138356,"Quadratic"
"175",21,87,-6.38926857430278,"Quadratic"
"176",21,87.5,-6.38881035105654,"Quadratic"
"177",21,88,-6.38835658164485,"Quadratic"
"178",21,88.5,-6.3879072660677,"Quadratic"
"179",21,89,-6.38746240432511,"Quadratic"
"180",21,89.5,-6.38702199641706,"Quadratic"
"181",21,90,-6.38658604234356,"Quadratic"
"182",21,90.5,-6.38615454210461,"Quadratic"
"183",21,91,-6.3857274957002,"Quadratic"
"184",21,91.5,-6.38530490313034,"Quadratic"
"185",21,92,-6.38488676439504,"Quadratic"
"186",21,92.5,-6.38447307949427,"Quadratic"
"187",21,93,-6.38406384842806,"Quadratic"
"188",21,93.5,-6.38365907119639,"Quadratic"
"189",21,94,-6.38325874779928,"Quadratic"
"190",21,94.5,-6.38286287823671,"Quadratic"
"191",21,95,-6.38247146250868,"Quadratic"
"192",21,95.5,-6.38208450061521,"Quadratic"
"193",21,96,-6.38170199255628,"Quadratic"
"194",21,96.5,-6.3813239383319,"Quadratic"
"195",21,97,-6.38095033794207,"Quadratic"
"196",21,97.5,-6.38058119138679,"Quadratic"
"197",21,98,-6.38021649866606,"Quadratic"
"198",21,98.5,-6.37985625977987,"Quadratic"
"199",21,99,-6.37950047472823,"Quadratic"
"200",21,99.5,-6.37914914351114,"Quadratic"
"201",21,100,-6.37880226612859,"Quadratic"
"202",21,100.5,-6.3784598425806,"Quadratic"
"203",21,101,-6.37812187286715,"Quadratic"
"204",21,101.5,-6.37778835698825,"Quadratic"
"205",21,102,-6.3774592949439,"Quadratic"
"206",21,102.5,-6.37713468673409,"Quadratic"
"207",21,103,-6.37681453235883,"Quadratic"
"208",21,103.5,-6.37649883181812,"Quadratic"
"209",21,104,-6.37618758511196,"Quadratic"
"210",21,104.5,-6.37588079224035,"Quadratic"
"211",21,105,-6.37557845320328,"Quadratic"
"212",21,105.5,-6.37528056800077,"Quadratic"
"213",21,106,-6.3749871366328,"Quadratic"
"214",21,106.5,-6.37469815909937,"Quadratic"
"215",21,107,-6.3744136354005,"Quadratic"
