"","ID","t","LogN","Model"
"1",170,0,6.08210465276468,"Gompertz"
"2",170,0.5,6.12214082195119,"Gompertz"
"3",170,1,6.16217241050657,"Gompertz"
"4",170,1.5,6.20219045104108,"Gompertz"
"5",170,2,6.24218611942208,"Gompertz"
"6",170,2.5,6.28215073836386,"Gompertz"
"7",170,3,6.32207578074804,"Gompertz"
"8",170,3.5,6.36195287267949,"Gompertz"
"9",170,4,6.40177379628343,"Gompertz"
"10",170,4.5,6.44153049224927,"Gompertz"
"11",170,5,6.48121506212704,"Gompertz"
"12",170,NA,NA,"Baranyi"
"13",170,NA,NA,"Buchanan"
"14",170,0,3.67004646157882,"Quadratic"
"21",170,0.5,4.39291326765678,"Quadratic"
"31",170,1,5.05098392340927,"Quadratic"
"41",170,1.5,5.64425842883627,"Quadratic"
"51",170,2,6.1727367839378,"Quadratic"
"61",170,2.5,6.63641898871385,"Quadratic"
"71",170,3,7.03530504316442,"Quadratic"
"81",170,3.5,7.36939494728951,"Quadratic"
"91",170,4,7.63868870108913,"Quadratic"
"101",170,4.5,7.84318630456326,"Quadratic"
"111",170,5,7.98288775771192,"Quadratic"
"15",170,0,3.83578024876206,"Polynomial"
"22",170,0.5,4.27780704480855,"Polynomial"
"32",170,1,4.81945696212684,"Polynomial"
"42",170,1.5,5.4198444336444,"Polynomial"
"52",170,2,6.03808389228871,"Polynomial"
"62",170,2.5,6.63328977098725,"Polynomial"
"72",170,3,7.16457650266749,"Polynomial"
"82",170,3.5,7.59105852025693,"Polynomial"
"92",170,4,7.87185025668303,"Polynomial"
"102",170,4.5,7.96606614487328,"Polynomial"
"112",170,5,7.83282061775515,"Polynomial"
"16",170,0,4.10694276310101,"Linear"
"23",170,0.5,4.53688279895046,"Linear"
"33",170,1,4.96682283479992,"Linear"
"43",170,1.5,5.39676287064937,"Linear"
"53",170,2,5.82670290649883,"Linear"
"63",170,2.5,6.25664294234828,"Linear"
"73",170,3,6.68658297819774,"Linear"
"83",170,3.5,7.11652301404719,"Linear"
"93",170,4,7.54646304989665,"Linear"
"103",170,4.5,7.9764030857461,"Linear"
"113",170,5,8.40634312159556,"Linear"
