"","R-Squared","AIC Score","BIC Score","ID","Model"
"1",NA,NA,NA,220,"Gompertz"
"2",0.235123994940449,-124.394737826446,-120.228671106165,220,"Baranyi"
"3",NA,NA,NA,220,"Buchanan"
"4",0.382021266107564,-130.020152558343,-126.687299182118,220,"Quadratic"
"5",0.486924262355816,-131.182672327928,-127.016605607647,220,"Polynomial"
"6",0.170072383244579,-127.007117034636,-124.507477002467,220,"Linear"
