"","R-Squared","AIC Score","BIC Score","ID","Model"
"1",0.866149085638116,57.7458015557833,66.3183404613495,91,"Logistic"
"2",0.697006059175488,111.215932586986,121.931606218944,91,"Gompertz"
"3",NA,NA,NA,91,"Baranyi"
"4",NA,NA,NA,91,"Buchanan"
"5",0.75863067445255,94.8907042722538,103.46324317782,91,"Quadratic"
"6",0.867335281021335,59.1850029139824,69.9006765459401,91,"Polynomial"
"7",0.439260204096985,145.995215169329,152.424619348503,91,"Linear"
