"","R-Squared","AIC Score","BIC Score","ID","Model"
"1",0.966565983831343,-22.2924214119852,-16.9636033712843,11,"Logistic"
"2",0.994400268393185,-70.3243659099483,-63.6633433590723,11,"Gompertz"
"3",NA,NA,NA,11,"Baranyi"
"4",NA,NA,NA,11,"Buchanan"
"5",0.870090017918722,15.7110807735101,21.0398988142109,11,"Quadratic"
"6",0.985651416106933,-43.9782535386815,-37.3172309878055,11,"Polynomial"
"7",0.477684233663388,52.6711363491356,56.6677498796612,11,"Linear"
