"","ID","t","LogN","Model"
"1",194,0,3.48898104435333,"Logistic"
"2",194,0.5,6.85928101341418,"Logistic"
"3",194,1,8.58779160957906,"Logistic"
"4",194,0,5.98435916019842,"Gompertz"
"5",194,0.5,6.73892078297515,"Gompertz"
"6",194,1,7.49080318509327,"Gompertz"
"7",194,NA,NA,"Baranyi"
"8",194,NA,NA,"Buchanan"
"11",194,0,3.44965115629045,"Quadratic"
"21",194,0.5,6.88079228352472,"Quadratic"
"31",194,1,8.59608764434948,"Quadratic"
"12",194,0,3.66317652932332,"Polynomial"
"22",194,0.5,6.63026329575697,"Polynomial"
"32",194,1,8.78782402268581,"Polynomial"
"13",194,0,3.9937655905819,"Linear"
"23",194,0.5,6.28618468733475,"Linear"
"33",194,1,8.57860378408759,"Linear"
