"","R-Squared","AIC Score","BIC Score","ID","Model"
"1",0.997978676980391,8.81754302106487,12.5952989377306,263,"Logistic"
"2",0.997188850367272,17.0845270450989,21.8067219409311,263,"Gompertz"
"3",NA,NA,NA,263,"Baranyi"
"4",NA,NA,NA,263,"Buchanan"
"5",0.99401831098001,29.431606618877,33.2093625355427,263,"Quadratic"
"6",0.994580293194265,29.5570427968394,34.2792376926716,263,"Polynomial"
"7",0.855851247260342,87.8923197929031,90.7256367304024,263,"Linear"
