"","R-Squared","AIC Score","BIC Score","ID","Model"
"1",0.990989210272644,2.72599022416512,1.89302810107734,174,"Logistic"
"2",0.157055365222923,31.9568615934643,30.9156589396046,174,"Gompertz"
"3",NA,NA,NA,174,"Baranyi"
"4",NA,NA,NA,174,"Buchanan"
"5",0.988634098146006,4.11916076363111,3.28619864054333,174,"Quadratic"
"6",0.9971980676416,-2.28269024016633,-3.32389289402606,174,"Polynomial"
"7",0.987695588877894,2.59520087232177,1.97047928000593,174,"Linear"
