"","ID","t","LogN","Model"
"1",178,0,3.16198136325071,"Logistic"
"2",178,0.5,3.2695510035752,"Logistic"
"3",178,1,3.38078012948051,"Logistic"
"4",178,1.5,3.49579323547298,"Logistic"
"5",178,2,3.61471905131796,"Logistic"
"6",178,2.5,3.73769068612158,"Logistic"
"7",178,3,3.8648457773141,"Logistic"
"8",178,3.5,3.99632664470162,"Logistic"
"9",178,4,4.1322804497585,"Logistic"
"10",178,4.5,4.27285936033885,"Logistic"
"11",178,5,4.41822072099141,"Logistic"
"12",178,5.5,4.56852722906844,"Logistic"
"13",178,6,4.72394711682576,"Logistic"
"14",178,6.5,4.88465433971763,"Logistic"
"15",178,7,5.05082877109746,"Logistic"
"16",178,7.5,5.22265640354199,"Logistic"
"17",178,8,5.40032955702448,"Logistic"
"18",178,8.5,5.58404709416973,"Logistic"
"19",178,9,5.77401464283206,"Logistic"
"20",178,0,3.69241967279332,"Gompertz"
"21",178,0.5,3.6934069710058,"Gompertz"
"22",178,1,3.69573869764522,"Gompertz"
"23",178,1.5,3.70069852096817,"Gompertz"
"24",178,2,3.71030716008466,"Gompertz"
"25",178,2.5,3.72743101606098,"Gompertz"
"26",178,3,3.75575563165911,"Gompertz"
"27",178,3.5,3.799590262069,"Gompertz"
"28",178,4,3.86351392427329,"Gompertz"
"29",178,4.5,3.95191701045808,"Gompertz"
"30",178,5,4.06852010721199,"Gompertz"
"31",178,5.5,4.21595521059247,"Gompertz"
"32",178,6,4.39547603724927,"Gompertz"
"33",178,6.5,4.60683249790264,"Gompertz"
"34",178,7,4.84831052165834,"Gompertz"
"35",178,7.5,5.1169110295178,"Gompertz"
"36",178,8,5.40862549283606,"Gompertz"
"37",178,8.5,5.71876060087581,"Gompertz"
"38",178,9,6.04226872677059,"Gompertz"
"39",178,NA,NA,"Baranyi"
"40",178,NA,NA,"Buchanan"
"110",178,0,3.83131298667429,"Quadratic"
"210",178,0.5,3.75655268080454,"Quadratic"
"310",178,1,3.70485833866887,"Quadratic"
"41",178,1.5,3.67622996026728,"Quadratic"
"51",178,2,3.67066754559977,"Quadratic"
"61",178,2.5,3.68817109466634,"Quadratic"
"71",178,3,3.72874060746699,"Quadratic"
"81",178,3.5,3.79237608400172,"Quadratic"
"91",178,4,3.87907752427054,"Quadratic"
"101",178,4.5,3.98884492827343,"Quadratic"
"111",178,5,4.12167829601041,"Quadratic"
"121",178,5.5,4.27757762748147,"Quadratic"
"131",178,6,4.45654292268661,"Quadratic"
"141",178,6.5,4.65857418162583,"Quadratic"
"151",178,7,4.88367140429913,"Quadratic"
"161",178,7.5,5.13183459070651,"Quadratic"
"171",178,8,5.40306374084797,"Quadratic"
"181",178,8.5,5.69735885472351,"Quadratic"
"191",178,9,6.01471993233314,"Quadratic"
"112",178,0,3.59205588718685,"Polynomial"
"211",178,0.5,3.62143157583587,"Polynomial"
"311",178,1,3.64851000304615,"Polynomial"
"42",178,1.5,3.67611354532014,"Polynomial"
"52",178,2,3.70706457916029,"Polynomial"
"62",178,2.5,3.74418548106904,"Polynomial"
"72",178,3,3.79029862754886,"Polynomial"
"82",178,3.5,3.84822639510218,"Polynomial"
"92",178,4,3.92079116023146,"Polynomial"
"102",178,4.5,4.01081529943914,"Polynomial"
"113",178,5,4.12112118922768,"Polynomial"
"122",178,5.5,4.25453120609953,"Polynomial"
"132",178,6,4.41386772655714,"Polynomial"
"142",178,6.5,4.60195312710295,"Polynomial"
"152",178,7,4.82160978423941,"Polynomial"
"162",178,7.5,5.07566007446898,"Polynomial"
"172",178,8,5.3669263742941,"Polynomial"
"182",178,8.5,5.69823106021723,"Polynomial"
"192",178,9,6.07239650874082,"Polynomial"
"114",178,0,3.06038452501342,"Linear"
"212",178,0.5,3.20464494560228,"Linear"
"312",178,1,3.34890536619114,"Linear"
"43",178,1.5,3.49316578678,"Linear"
"53",178,2,3.63742620736886,"Linear"
"63",178,2.5,3.78168662795772,"Linear"
"73",178,3,3.92594704854659,"Linear"
"83",178,3.5,4.07020746913545,"Linear"
"93",178,4,4.21446788972431,"Linear"
"103",178,4.5,4.35872831031317,"Linear"
"115",178,5,4.50298873090203,"Linear"
"123",178,5.5,4.64724915149089,"Linear"
"133",178,6,4.79150957207975,"Linear"
"143",178,6.5,4.93576999266862,"Linear"
"153",178,7,5.08003041325748,"Linear"
"163",178,7.5,5.22429083384634,"Linear"
"173",178,8,5.3685512544352,"Linear"
"183",178,8.5,5.51281167502406,"Linear"
"193",178,9,5.65707209561292,"Linear"
