"","R-Squared","AIC Score","BIC Score","ID","Model"
"1",0.998162637073409,-7.04259535702734,-7.87555748011512,169,"Logistic"
"2",0.377182645338035,29.9129363643842,28.8717337105245,169,"Gompertz"
"3",NA,NA,NA,169,"Baranyi"
"4",NA,NA,NA,169,"Buchanan"
"5",0.997676663883729,-5.63455866277214,-6.46752078585992,169,"Quadratic"
"6",0.998223391651983,-5.244346721031,-6.28554937489073,169,"Polynomial"
"7",0.93217777244499,12.608756421257,11.9840348289412,169,"Linear"
